customer_id,frequency_orders,monetary_total,recency_days,avg_basket_value,avg_items_count,discount_rate,boutique_rate,category_share_Accessories,category_share_Beauty,category_share_Fragrance,category_share_RTW
C001209,1.0,110.56,340.0,110.56,1.0,0.0,0.0,0.0,0.0,0.0,1.0
C001210,8.0,1883.75,68.0,235.46875,4.125,0.0,0.0,0.2319681486396815,0.28731519575315195,0.057879230258792304,0.42283742534837426
C001211,11.0,3464.33,38.0,314.9390909090909,3.727272727272727,0.18181818181818182,0.5454545454545454,0.7433067865936558,0.2041375965915487,0.03010105850193255,0.022454558312862805
C001212,2.0,708.3299999999999,438.0,354.16499999999996,4.5,0.0,0.0,0.0,0.8089732186974998,0.0,0.19102678130250028
C001213,2.0,546.13,32.0,273.065,3.5,0.0,1.0,1.0,0.0,0.0,0.0
C001214,3.0,322.65,68.0,107.55,5.0,0.0,0.0,0.46297845963117934,0.0,0.5370215403688207,0.0
C001215,5.0,2995.0699999999997,11.0,599.0139999999999,6.6,0.0,0.6,0.0,0.7181601765568083,0.28183982344319164,0.0
C001216,8.0,1258.76,31.0,157.345,4.125,0.125,0.25,0.0,0.5018907496266166,0.4981092503733833,0.0
C001217,8.0,638.43,66.0,79.80375,4.375,0.375,0.125,0.0,0.45090299641307585,0.18938646366868725,0.3597105399182369
C001218,6.0,1593.92,57.0,265.65333333333336,3.6666666666666665,0.16666666666666666,0.0,0.32921978518369804,0.0457112025697651,0.6250690122465368,0.0
C001219,8.0,2009.1100000000001,66.0,251.13875000000002,4.75,0.125,0.125,0.0,0.6261777603018251,0.2921293508070738,0.08169288889110103
C001220,4.0,791.0799999999999,181.0,197.76999999999998,4.25,0.25,0.0,0.0,0.07056176366486323,0.30459624816706277,0.6248419881680741
C001221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001222,3.0,1780.8899999999999,243.0,593.63,3.6666666666666665,0.0,0.3333333333333333,0.0,0.0,0.5552055432957679,0.4447944567042322
C001223,5.0,2929.45,38.0,585.89,3.8,0.0,1.0,0.0,0.0,0.5199747392855314,0.4800252607144686
C001224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001226,8.0,2451.27,8.0,306.40875,3.5,0.0,0.0,0.026737160737087307,0.6708318545080714,0.0,0.3024309847548413
C001227,4.0,1847.02,336.0,461.755,3.25,0.25,0.5,0.6648060118461088,0.3351939881538911,0.0,0.0
C001228,6.0,2126.2200000000003,22.0,354.37000000000006,3.1666666666666665,0.0,0.0,0.6948951660693624,0.3051048339306374,0.0,0.0
C001229,8.0,3509.0600000000004,0.0,438.63250000000005,4.0,0.25,0.75,0.14706502596136858,0.5146677457780717,0.21067180384490436,0.1275954244156555
C001230,3.0,781.68,98.0,260.56,4.0,0.0,0.0,0.5977765837682939,0.40222341623170604,0.0,0.0
C001231,7.0,3123.64,138.0,446.2342857142857,3.857142857142857,0.0,0.42857142857142855,0.19791333188203508,0.35150017287523533,0.0,0.4505864952427296
C001232,2.0,380.84000000000003,171.0,190.42000000000002,5.0,0.5,0.0,0.0,0.6227024472219305,0.3772975527780695,0.0
C001233,4.0,1870.1299999999999,127.0,467.53249999999997,3.25,0.0,0.5,0.0,0.6562859266468106,0.17836193205819917,0.1653521412949902
C001234,9.0,5663.25,53.0,629.25,3.6666666666666665,0.2222222222222222,1.0,0.2711764446210215,0.29410674082902927,0.30350064009182004,0.13121617445812916
C001235,3.0,649.69,213.0,216.56333333333336,4.0,0.3333333333333333,1.0,0.28855300220104974,0.0,0.0,0.7114469977989503
C001236,5.0,1925.0,198.0,385.0,3.4,0.2,0.2,0.06816103896103896,0.931838961038961,0.0,0.0
C001237,6.0,781.51,48.0,130.25166666666667,2.5,0.3333333333333333,0.16666666666666666,0.2546608488694962,0.5186625890903508,0.0,0.22667656204015305
C001238,4.0,1952.37,177.0,488.0925,4.0,0.0,0.5,0.5219348791468831,0.2754549598692871,0.0,0.20261016098382992
C001239,6.0,2485.15,141.0,414.19166666666666,3.3333333333333335,0.0,0.8333333333333334,0.5489286360984247,0.18044786029012333,0.05968653803593345,0.21093696557551858
C001240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001241,7.0,2442.65,28.0,348.95,3.2857142857142856,0.14285714285714285,0.5714285714285714,0.3979121036579125,0.020469571981249872,0.158827502916914,0.4227908214439236
C001242,2.0,339.7,59.0,169.85,5.0,0.0,0.0,0.0,0.8528113040918457,0.14718869590815425,0.0
C001243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001245,4.0,1862.97,34.0,465.7425,3.25,0.0,1.0,0.0,0.4554877426904352,0.2868591550051799,0.257653102304385
C001246,7.0,2108.52,13.0,301.21714285714285,5.142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.698428281448599,0.24907992335856427,0.052491795192836685
C001247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001248,8.0,1520.5900000000001,80.0,190.07375000000002,3.625,0.125,0.25,0.22574790048599558,0.5428090412274184,0.23144305828658615,0.0
C001249,5.0,2779.0,95.0,555.8,3.4,0.0,1.0,0.6072256207268801,0.0,0.3927743792731198,0.0
C001250,1.0,136.62,392.0,136.62,2.0,0.0,0.0,0.0,0.0,1.0,0.0
C001251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001252,1.0,131.91,16.0,131.91,4.0,0.0,1.0,0.0,0.0,1.0,0.0
C001253,3.0,1092.85,69.0,364.2833333333333,4.0,0.3333333333333333,0.6666666666666666,0.21212426225008008,0.7878757377499199,0.0,0.0
C001254,5.0,1162.26,184.0,232.452,3.4,0.0,0.2,0.31561784798582077,0.6843821520141792,0.0,0.0
C001255,2.0,208.79000000000002,68.0,104.39500000000001,3.5,0.5,1.0,1.0,0.0,0.0,0.0
C001256,6.0,1527.91,2.0,254.65166666666667,3.1666666666666665,0.0,0.0,0.0,0.7506986668062909,0.24930133319370906,0.0
C001257,6.0,1451.54,170.0,241.92333333333332,4.5,0.16666666666666666,0.5,0.09773068603000952,0.3114209735866734,0.08930515176984444,0.5015431886134726
C001258,1.0,199.52,92.0,199.52,6.0,0.0,0.0,0.0,0.0,1.0,0.0
C001259,3.0,782.0799999999999,78.0,260.6933333333333,3.0,0.0,0.0,0.09359656301145662,0.9064034369885433,0.0,0.0
C001260,3.0,2173.0099999999998,215.0,724.3366666666666,4.333333333333333,0.0,0.6666666666666666,0.8866595183639284,0.11334048163607163,0.0,0.0
C001261,9.0,1699.8899999999999,42.0,188.87666666666667,3.4444444444444446,0.0,0.0,0.5676249639682568,0.37902452511633106,0.0,0.05335051091541217
C001262,6.0,2734.0299999999997,66.0,455.6716666666666,3.3333333333333335,0.0,0.16666666666666666,0.10235439991514358,0.021462822280662614,0.27779139219394083,0.5983913856102531
C001263,4.0,2249.26,92.0,562.315,4.25,0.25,1.0,0.7989961142775845,0.0,0.20100388572241537,0.0
C001264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001267,9.0,2834.94,48.0,314.99333333333334,3.111111111111111,0.0,0.5555555555555556,0.0,0.778778386844166,0.11595307131720602,0.10526854183862798
C001268,6.0,1816.44,105.0,302.74,3.3333333333333335,0.16666666666666666,0.16666666666666666,0.14977648587346679,0.8021184294554182,0.04810508467111493,0.0
C001269,7.0,3245.91,85.0,463.70142857142855,3.5714285714285716,0.14285714285714285,0.8571428571428571,0.39751872356288376,0.0,0.5804381513966808,0.022043125040435502
C001270,1.0,99.86,390.0,99.86,4.0,0.0,1.0,0.0,0.0,1.0,0.0
C001271,4.0,1454.89,88.0,363.7225,2.75,0.0,1.0,1.0,0.0,0.0,0.0
C001272,1.0,700.67,466.0,700.67,3.0,1.0,1.0,1.0,0.0,0.0,0.0
C001273,5.0,2480.39,125.0,496.078,3.6,0.2,0.8,0.6165482041130629,0.0,0.2935304528723306,0.08992134301460658
C001274,10.0,4862.66,23.0,486.26599999999996,3.1,0.1,0.7,0.32762109627241054,0.0,0.5270572073720967,0.1453216963554927
C001275,1.0,219.56,517.0,219.56,2.0,0.0,0.0,0.0,1.0,0.0,0.0
C001276,1.0,455.82,265.0,455.82,3.0,0.0,1.0,0.0,0.0,0.0,1.0
C001277,3.0,572.86,398.0,190.95333333333335,4.333333333333333,0.0,0.6666666666666666,0.0,0.0,1.0,0.0
C001278,1.0,56.72,453.0,56.72,4.0,0.0,0.0,0.0,1.0,0.0,0.0
C001279,3.0,1555.44,53.0,518.48,3.0,0.3333333333333333,0.6666666666666666,0.7916730957156818,0.0,0.0,0.20832690428431827
C001280,8.0,3709.69,15.0,463.71125,3.875,0.0,0.5,0.19091622211020332,0.40166159436502785,0.0,0.407422183524769
C001281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001282,4.0,3055.49,48.0,763.8725,4.75,0.0,1.0,0.44510700411390647,0.06630687712936387,0.3505984310208837,0.137987687735846
C001283,9.0,2238.09,152.0,248.67666666666668,4.444444444444445,0.0,0.0,0.08614488246674622,0.6131656903877861,0.3006894271454678,0.0
C001284,7.0,1126.25,113.0,160.89285714285714,4.285714285714286,0.0,0.0,0.2473784683684795,0.6691675915649279,0.0,0.08345394006659267
C001285,6.0,3711.8,150.0,618.6333333333333,2.8333333333333335,0.5,0.8333333333333334,0.5369039280133627,0.3369362573414516,0.0,0.1261598146451856
C001286,3.0,282.7,162.0,94.23333333333333,2.6666666666666665,0.0,0.0,0.0,0.7370003537318712,0.2629996462681288,0.0
C001287,9.0,5254.36,123.0,583.8177777777778,3.6666666666666665,0.2222222222222222,1.0,0.7009340814104857,0.09318546882969571,0.16750470085795413,0.03837574890186435
C001288,8.0,6191.43,38.0,773.92875,2.375,0.125,0.625,0.24890372660273957,0.4601957867568558,0.21285228129850453,0.07804820534190002
C001289,5.0,1496.1399999999999,34.0,299.22799999999995,4.2,0.0,0.8,0.6475664042135094,0.0,0.049834908497867855,0.30259868728862277
C001290,5.0,1652.95,73.0,330.59000000000003,4.4,0.2,0.0,0.0,0.5835990199340573,0.41640098006594267,0.0
C001291,10.0,3366.62,139.0,336.662,4.5,0.2,0.1,0.03366878352769246,0.6387266754192632,0.24509151612002544,0.08251302493301889
C001292,6.0,3790.87,43.0,631.8116666666666,3.5,0.16666666666666666,0.6666666666666666,0.596008304162369,0.0,0.40399169583763095,0.0
C001293,4.0,1003.8299999999999,186.0,250.95749999999998,4.0,0.0,0.0,0.0,0.7423468117111464,0.2576531882888537,0.0
C001294,3.0,1025.47,22.0,341.8233333333333,3.3333333333333335,0.0,0.3333333333333333,0.2974245955513082,0.0,0.4543672657415624,0.2482081387071294
C001295,5.0,1222.02,169.0,244.404,3.0,0.0,1.0,0.6661102109621774,0.0,0.24941490319307377,0.08447488584474887
C001296,2.0,243.57,250.0,121.785,4.0,0.0,0.0,0.0,1.0,0.0,0.0
C001297,2.0,977.44,37.0,488.72,3.0,0.0,1.0,0.0,0.49849607137010965,0.0,0.5015039286298903
C001298,3.0,1902.62,215.0,634.2066666666666,3.3333333333333335,0.0,0.6666666666666666,0.0357717253051056,0.0887302771967077,0.8754979974981868,0.0
C001299,5.0,1597.6100000000001,55.0,319.52200000000005,3.4,0.0,0.0,0.0,0.5648875507789761,0.4351124492210239,0.0
C001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001301,6.0,1491.98,73.0,248.66333333333333,4.166666666666667,0.0,0.0,0.09219962734084908,0.459087923430609,0.13443209694499925,0.3142803522835427
C001302,10.0,5079.25,219.0,507.925,3.9,0.0,0.1,0.0814903775163656,0.3379239060884973,0.5435526898656298,0.03703302652950731
C001303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001304,5.0,1676.8899999999999,198.0,335.378,3.4,0.0,1.0,0.7023299083422287,0.15176904865554686,0.0,0.14590104300222434
C001305,8.0,4164.46,37.0,520.5575,3.0,0.125,0.625,0.04743472142846852,0.49671025775250566,0.0,0.4558550208190258
C001306,5.0,3197.71,36.0,639.542,3.0,0.2,1.0,0.34475296383974785,0.15976120411169242,0.4954858320485598,0.0
C001307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001308,7.0,1429.42,159.0,204.20285714285714,3.2857142857142856,0.14285714285714285,0.0,0.0,0.672440570301241,0.12660379734437746,0.20095563235438152
C001309,4.0,3050.01,46.0,762.5025,3.5,0.0,1.0,0.39721181242028714,0.0,0.0,0.6027881875797128
C001310,6.0,1139.4,7.0,189.9,3.5,0.16666666666666666,0.3333333333333333,0.23773038441284886,0.3731788660698613,0.23295594172371423,0.15613480779357555
C001311,6.0,2297.7400000000002,11.0,382.9566666666667,4.0,0.0,0.16666666666666666,0.8548095084735435,0.11391628295629617,0.0,0.03127420857016024
C001312,2.0,692.52,157.0,346.26,4.0,0.0,1.0,0.0,1.0,0.0,0.0
C001313,3.0,1000.15,144.0,333.3833333333333,2.6666666666666665,0.0,0.6666666666666666,0.8279658051292307,0.1720341948707694,0.0,0.0
C001314,7.0,5253.41,106.0,750.4871428571429,3.2857142857142856,0.42857142857142855,0.8571428571428571,0.761077090880019,0.0,0.2389229091199811,0.0
C001315,4.0,1835.51,150.0,458.8775,3.5,0.0,0.5,0.0,0.7269096872258937,0.0,0.2730903127741064
C001316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001317,6.0,949.37,112.0,158.22833333333332,3.3333333333333335,0.16666666666666666,0.3333333333333333,0.0,0.21684906832952383,0.48158252314692906,0.3015684085235472
C001318,6.0,3645.24,28.0,607.54,3.0,0.0,0.8333333333333334,0.3039470652138131,0.0,0.6960529347861869,0.0
C001319,7.0,1966.1100000000001,1.0,280.8728571428572,3.857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.6250311528856473,0.3749688471143527,0.0
C001320,7.0,3126.1,111.0,446.5857142857143,2.857142857142857,0.2857142857142857,1.0,0.7976936118486292,0.04980326924922426,0.0,0.15250311890214643
C001321,3.0,1672.69,165.0,557.5633333333334,4.333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.5679115675947126,0.0,0.43208843240528727
C001322,7.0,2047.0500000000002,85.0,292.4357142857143,3.5714285714285716,0.0,0.14285714285714285,0.14500867101438655,0.6520798221831416,0.0,0.20291150680247183
C001323,7.0,3006.5299999999997,54.0,429.5042857142857,3.4285714285714284,0.14285714285714285,0.7142857142857143,0.2442949180616857,0.5143138435339079,0.10416992346658772,0.13722131493781867
C001324,3.0,583.85,3.0,194.61666666666667,3.0,0.0,0.0,0.0,0.3566669521281151,0.17165367817076302,0.47167936970112184
C001325,8.0,3766.15,25.0,470.76875,3.875,0.125,0.25,0.13646296615907494,0.12641822550880874,0.6565670512326912,0.08055175709942514
C001326,2.0,754.2,86.0,377.1,3.5,0.0,1.0,0.450861840360647,0.0,0.0,0.549138159639353
C001327,5.0,2865.12,83.0,573.024,2.8,0.2,0.6,0.1797516334394371,0.2466458647456302,0.0,0.5736025018149328
C001328,1.0,597.19,493.0,597.19,3.0,0.0,1.0,1.0,0.0,0.0,0.0
C001329,3.0,560.71,83.0,186.90333333333334,3.6666666666666665,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
C001330,7.0,3391.5299999999997,196.0,484.5042857142857,5.0,0.5714285714285714,0.0,0.0,0.9804395066533393,0.01956049334666065,0.0
C001331,3.0,1484.26,286.0,494.75333333333333,3.0,0.0,0.3333333333333333,0.0,0.5844056971150607,0.0,0.4155943028849393
C001332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001333,5.0,2045.51,231.0,409.102,4.4,0.0,0.2,0.29466978895238843,0.507135139891763,0.19819507115584867,0.0
C001334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001336,5.0,1878.7,287.0,375.74,4.8,0.2,0.4,0.34565923244796926,0.4851386597115026,0.169202107840528,0.0
C001337,8.0,2982.72,120.0,372.84,3.5,0.125,0.375,0.5729166666666666,0.0,0.16588885312734683,0.26119448020598646
C001338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001339,4.0,1609.5900000000001,25.0,402.39750000000004,3.25,0.0,1.0,0.5020471051634268,0.0,0.21588727564162305,0.28206561919495027
C001340,5.0,928.71,186.0,185.74200000000002,3.2,0.2,0.2,0.0,0.3073187539705613,0.0,0.6926812460294387
C001341,7.0,3228.59,210.0,461.2271428571429,3.7142857142857144,0.14285714285714285,0.14285714285714285,0.44083330494116624,0.0,0.03910685469508361,0.5200598403637502
C001342,8.0,2443.25,33.0,305.40625,3.375,0.0,0.875,0.2774583034892049,0.2847191241174665,0.282668576690883,0.1551539957024455
C001343,2.0,1043.29,386.0,521.645,4.0,0.0,0.0,0.7767926463399438,0.0,0.0,0.22320735366005617
C001344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001345,5.0,895.5600000000001,143.0,179.11200000000002,3.6,0.0,0.2,0.09832953682611996,0.15977712269418018,0.7418933404796999,0.0
C001346,9.0,3176.97,49.0,352.99666666666667,3.5555555555555554,0.1111111111111111,0.7777777777777778,0.14228966593955875,0.6477114986921501,0.0610487351155346,0.14895010025275654
C001347,3.0,1605.0,30.0,535.0,3.6666666666666665,0.0,0.6666666666666666,0.0,0.07345794392523365,0.8439750778816199,0.08256697819314643
C001348,3.0,1631.25,76.0,543.75,3.3333333333333335,0.3333333333333333,1.0,1.0,0.0,0.0,0.0
C001349,3.0,1963.81,95.0,654.6033333333334,3.3333333333333335,0.0,0.6666666666666666,0.5325209668959828,0.0,0.0,0.46747903310401717
C001350,3.0,582.3199999999999,134.0,194.10666666666665,4.666666666666667,0.0,0.3333333333333333,0.544666162934469,0.455333837065531,0.0,0.0
C001351,1.0,451.41,78.0,451.41,3.0,0.0,1.0,0.0,0.0,1.0,0.0
C001352,4.0,627.6300000000001,8.0,156.90750000000003,3.5,0.0,0.5,0.0,0.5656836033969058,0.0,0.4343163966030941
C001353,5.0,2457.33,81.0,491.466,3.6,0.4,1.0,0.6289102399759088,0.10690871799880357,0.2641810420252876,0.0
C001354,6.0,2420.77,3.0,403.46166666666664,3.5,0.16666666666666666,0.6666666666666666,0.28565704300697714,0.0,0.39446952829058524,0.3198734287024377
C001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001356,5.0,1333.5900000000001,18.0,266.718,2.6,0.0,0.0,0.29200878830825067,0.40205010535471924,0.0,0.3059411063370301
C001357,3.0,868.85,193.0,289.6166666666667,4.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
C001358,5.0,2239.88,10.0,447.976,3.0,0.0,0.4,0.9518277764880261,0.04817222351197386,0.0,0.0
C001359,3.0,509.61,109.0,169.87,4.666666666666667,0.3333333333333333,1.0,0.4185749887168619,0.0,0.3993053511508801,0.182119660132258
C001360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001361,6.0,1576.87,3.0,262.81166666666667,3.3333333333333335,0.16666666666666666,0.5,0.0,0.2440213841343928,0.6228795017978654,0.1330991140677418
C001362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001364,3.0,528.7,202.0,176.23333333333335,4.0,0.0,0.3333333333333333,0.3006620011348591,0.0,0.18585209003215433,0.5134859088329866
C001365,3.0,573.6,79.0,191.20000000000002,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.8293584379358439,0.0,0.17064156206415623
C001366,5.0,2020.5499999999997,19.0,404.10999999999996,2.6,0.0,0.4,0.28862438444977845,0.2904258741431788,0.049927000074237206,0.3710227413328054
C001367,7.0,1671.5,71.0,238.78571428571428,4.142857142857143,0.0,0.0,0.0,0.4539694884833982,0.21310798683816934,0.33292252467843253
C001368,4.0,1954.79,228.0,488.6975,3.5,0.0,0.5,0.1416776226602346,0.0,0.820384798367088,0.03793757897267737
C001369,2.0,371.61,44.0,185.805,4.5,0.0,0.0,0.6340249185974544,0.0,0.36597508140254564,0.0
C001370,1.0,132.66,19.0,132.66,1.0,0.0,1.0,0.0,0.0,1.0,0.0
C001371,4.0,2365.47,51.0,591.3675,3.75,0.25,0.5,0.2296118741729973,0.0,0.11067990716432674,0.6597082186626758
C001372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001373,4.0,2524.34,130.0,631.085,3.0,0.0,0.75,0.10355974234849505,0.0,0.0,0.8964402576515049
C001374,9.0,3684.1600000000003,11.0,409.35111111111115,3.888888888888889,0.1111111111111111,0.2222222222222222,0.1390249066272909,0.1882572961000608,0.6727177972726482,0.0
C001375,6.0,3842.4300000000003,128.0,640.4050000000001,3.3333333333333335,0.0,1.0,0.2034051368535016,0.36304890394880324,0.10734613252551121,0.32619982667218406
C001376,3.0,2258.59,20.0,752.8633333333333,3.0,0.0,1.0,0.33183092106137013,0.0,0.0,0.6681690789386299
C001377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001378,6.0,2094.25,38.0,349.0416666666667,3.8333333333333335,0.0,0.16666666666666666,0.027413155067446578,0.7662265727587442,0.0,0.20636027217380926
C001379,11.0,3390.58,19.0,308.23454545454547,4.090909090909091,0.0,0.0,0.05440662069616408,0.5165694364975904,0.18308372018946611,0.24594022261677947
C001380,3.0,772.27,20.0,257.42333333333335,4.0,0.3333333333333333,1.0,0.0,0.0,0.3938259934996827,0.6061740065003173
C001381,3.0,1067.5900000000001,213.0,355.8633333333334,4.333333333333333,0.3333333333333333,0.0,0.0,0.4501259846944989,0.0,0.5498740153055012
C001382,1.0,2278.88,156.0,2278.88,4.0,0.0,1.0,1.0,0.0,0.0,0.0
C001383,6.0,868.65,45.0,144.775,4.0,0.5,0.3333333333333333,0.0,0.6597248604155874,0.07326310942266737,0.2670120301617453
C001384,10.0,3403.72,36.0,340.37199999999996,4.0,0.2,0.8,0.3277179086411338,0.02553676565639947,0.03192683299448838,0.6148184927079783
C001385,4.0,845.46,228.0,211.365,4.0,0.25,0.75,0.2416199465379793,0.0,0.6269722991034467,0.13140775435857402
C001386,3.0,422.78000000000003,321.0,140.92666666666668,3.0,0.0,0.6666666666666666,0.32212971285302044,0.0,0.0,0.6778702871469795
C001387,4.0,643.49,76.0,160.8725,3.75,0.0,0.25,0.0,0.20547327852802685,0.7945267214719731,0.0
C001388,5.0,2262.06,0.0,452.412,4.8,0.2,0.4,0.18396063764886872,0.0,0.8160393623511312,0.0
C001389,4.0,1362.35,43.0,340.5875,4.0,0.25,0.75,0.24526736888464787,0.0,0.7547326311153523,0.0
C001390,5.0,2905.53,111.0,581.106,3.6,0.4,0.8,0.8794574483829113,0.0,0.0,0.12054255161708881
C001391,9.0,3444.9,35.0,382.76666666666665,4.333333333333333,0.2222222222222222,0.7777777777777778,0.5862898777903568,0.0,0.19825539202879622,0.21545473018084707
C001392,5.0,962.61,18.0,192.522,4.2,0.0,0.2,0.321500919375448,0.6208641090368893,0.0576349715876627,0.0
C001393,1.0,99.04,29.0,99.04,2.0,0.0,1.0,0.0,0.0,0.0,1.0
C001394,4.0,1262.01,290.0,315.5025,4.0,0.25,0.0,0.0,0.6020079080197462,0.3979920919802537,0.0
C001395,4.0,1310.21,427.0,327.5525,6.25,0.0,0.5,0.0,0.5510261713771075,0.4489738286228925,0.0
C001396,6.0,1314.02,46.0,219.00333333333333,4.166666666666667,0.16666666666666666,0.0,0.15543903441347925,0.5583096147699427,0.21084153970259206,0.07540981111398609
C001397,8.0,1855.1200000000001,16.0,231.89000000000001,3.5,0.375,0.375,0.4887392729311312,0.026952434343869937,0.3563057915390918,0.1280025011859071
C001398,5.0,3218.89,59.0,643.778,3.2,0.0,0.6,0.0,0.24399094097654783,0.5999490507597339,0.15606000826371824
C001399,5.0,1055.42,32.0,211.084,3.4,0.0,0.2,0.25724356180477914,0.0640882302779936,0.26803547402929634,0.4106327338879308
C001400,5.0,2197.57,60.0,439.514,3.6,0.4,0.6,0.16614260296600336,0.6193659360111395,0.21449146102285704,0.0
C001401,3.0,1348.03,18.0,449.3433333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0.8593725658924505,0.0,0.14062743410754952
C001402,11.0,2865.32,38.0,260.4836363636364,3.272727272727273,0.2727272727272727,0.09090909090909091,0.3168302318763699,0.399403906020968,0.2213365348372957,0.06242932726536653
C001403,4.0,1602.44,12.0,400.61,3.5,0.25,1.0,0.36773295724020866,0.0,0.0,0.6322670427597913
C001404,4.0,1275.85,130.0,318.9625,3.5,0.0,0.0,0.2525845514754869,0.7474154485245131,0.0,0.0
C001405,2.0,315.44,288.0,157.72,4.0,0.0,0.0,0.0,1.0,0.0,0.0
C001406,4.0,2142.6,148.0,535.65,3.25,0.0,0.75,0.3229767572108652,0.0,0.0,0.6770232427891346
C001407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001408,9.0,4248.37,94.0,472.0411111111111,3.2222222222222223,0.2222222222222222,0.8888888888888888,0.24185040380192876,0.21202013948879217,0.0294230493106768,0.5167064073986023
C001409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001410,1.0,163.14,387.0,163.14,4.0,0.0,1.0,1.0,0.0,0.0,0.0
C001411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001412,4.0,1980.85,146.0,495.2125,3.75,0.0,0.75,0.5957190095161168,0.0,0.0,0.40428099048388316
C001413,2.0,545.37,113.0,272.685,4.5,0.0,0.0,0.6758714267378111,0.32412857326218897,0.0,0.0
C001414,2.0,777.1999999999999,106.0,388.59999999999997,3.0,0.0,0.0,0.712210499227998,0.28778950077200205,0.0,0.0
C001415,5.0,2997.67,237.0,599.534,3.4,0.0,0.2,0.35615327904672633,0.0,0.05085616495478154,0.5929905559984922
C001416,3.0,810.2,22.0,270.06666666666666,4.333333333333333,0.0,1.0,0.0,0.29277956060232035,0.0,0.7072204393976795
C001417,6.0,2081.39,156.0,346.8983333333333,4.166666666666667,0.0,0.3333333333333333,0.31786930849096035,0.22793421703765265,0.15788487501141063,0.2963115994599762
C001418,6.0,1925.02,234.0,320.83666666666664,3.5,0.16666666666666666,0.16666666666666666,0.1656554217618518,0.24858962504285667,0.5857549531952915,0.0
C001419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001421,5.0,1331.8500000000001,37.0,266.37,4.8,0.4,0.0,0.20431730299958703,0.47428764500506815,0.3213950519953448,0.0
C001422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C001423,9.0,3647.55,38.0,405.28333333333336,2.4444444444444446,0.1111111111111111,1.0,0.2197749174103165,0.0,0.23947307096544254,0.5407520116242409
